EmpID,Name,Department,JobLevel,JobTitle,Gender,AnnualCTC,BonusAmount,BaseSalary,Allowances,BenefitsValue,Location,PerformanceRating,EducationLevel,Experience,Age
O01940,Kevin Morales,Operations,Assistant Manager,Assistant Manager,Male,1962987,0,1600631,275674,86682,Bengaluru,3,Bachelor,7.3,33
O01941,Jack Richmond,Operations,Senior Executive,Senior Executive,Male,1156150,0,941730,167670,46750,Mumbai,2,Bachelor,6.4,31
S02548,Jordan Knapp,Sales,Senior Manager,Senior Manager,Male,4312555,1233295,2723530,279759,75971,Remote,3,Bachelor,19.0,38
S02549,Linda Campbell,Sales,Assistant Manager,Assistant Manager,Female,1975169,595229,1191123,152997,35820,Remote,4,Bachelor,15.1,36
M00944,Maria Lawson,Marketing,Manager,Manager,Female,2654733,0,2331800,250074,72859,Bengaluru,3,MBA,14.5,40
O01942,David Parker,Operations,Senior Executive,Senior Executive,Male,864965,0,724936,99234,40795,Kolkata,3,Bachelor,9.1,33
F01255,Kimberly Lopez,Finance,Assistant Manager,Assistant Manager,Female,1466757,0,1318746,118311,29700,Hyderabad,2,Bachelor,9.6,33
F01256,Andrea Miller,Finance,Executive,Executive,Female,602700,22038,511950,56906,11806,Kolkata,2,Bachelor,6.0,28
I02161,David Wallace,IT,Analyst,Support Analyst,Male,568211,0,475217,81794,11200,Other City,3,Diploma,4.8,27
O01943,Todd Vega,Operations,Senior Manager,Senior Manager,Male,2510378,76219,2132039,245004,57116,Kolkata,4,MBA,19.5,42
O01944,Johnny Joseph,Operations,Assistant Manager,Assistant Manager,Male,1829216,0,1535675,259879,33662,Bengaluru,3,Master,10.5,37
O01945,Christopher Lane,Operations,Analyst,Analyst,Male,439525,0,389362,36867,13296,Bengaluru,1,Bachelor,2.2,27
C01000,Frederick Andrews,Customer Success,Manager,Manager,Male,2499906,0,2272224,159329,68353,Bengaluru,3,Bachelor,16.7,37
O01946,Deborah Davenport,Operations,Executive,Executive,Female,598437,0,512326,66553,19558,Kolkata,4,Bachelor,8.5,35
F01257,Dr. Kenneth Torres,Finance,Analyst,Finance Analyst,Male,528139,40485,412782,61431,13441,Pune,2,Bachelor,2.0,20
R01096,Kenneth Collins,R&D,Senior Executive,Senior Executive,Male,1214348,0,1079261,78088,56999,Bengaluru,3,Diploma,7.3,27
R01097,Philip Stephens,R&D,Senior Executive,Senior Executive,Male,1020551,0,884072,108114,28365,Pune,2,Diploma,11.0,29
R01098,David Waller,R&D,Senior Executive,Senior Executive,Male,1017720,0,923404,65252,29064,Delhi,2,Diploma,10.4,37
I02162,Matthew Roberts,IT,Analyst,Support Analyst,Male,573629,0,485505,77662,10462,Mumbai,2,Bachelor,0.0,20
S02550,Robert Snyder,Sales,Director,Director,Male,6148188,1435881,4260961,345239,106107,Pune,2,MBA,28.0,49
I02163,Tyler Walton,IT,Director,Director,Male,4550869,0,4028783,341136,180950,Other City,4,Master,29.0,53
I02164,Maxwell Nunez,IT,Analyst,IT Analyst,Male,498356,0,448323,38406,11627,Bengaluru,3,Bachelor,1.5,23
R01099,Robert Nash,R&D,Executive,Executive,Male,895404,28984,735655,114043,16722,Bengaluru,2,Bachelor,0.0,20
H00768,Christine Schmidt,HR,Analyst,HR Coordinator,Female,639261,0,545685,73085,20491,Hyderabad,2,Bachelor,2.0,20
S02551,Donald Hernandez,Sales,Manager,Sales Manager,Male,2733604,420998,2030731,210496,71379,Delhi,1,Bachelor,11.7,33
S02552,Brett Medina,Sales,Manager,Sales Manager,Male,4032374,1295549,2341195,280615,115015,Bengaluru,4,Master,18.4,41
S02553,Beth Medina,Sales,Executive,Executive,Female,607948,0,522120,65570,20258,Pune,5,HighSchool,2.1,22
H00769,Jessica Roman,HR,Manager,Manager,Female,2520483,0,2276059,172330,72094,Bengaluru,2,MBA,18.1,40
M00945,Melissa Ross,Marketing,Assistant Manager,Assistant Manager,Female,1920242,0,1628958,223960,67324,Bengaluru,3,Master,10.8,31
R01100,Lisa Chapman,R&D,Executive,Executive,Female,664220,0,565918,80448,17854,Pune,3,Bachelor,1.9,26
L00889,Stephanie Martin,Legal,Executive,Executive,Female,855456,0,747084,85481,22891,Bengaluru,4,Bachelor,5.0,23
I02165,Cameron Ray,IT,Analyst,IT Analyst,Male,542945,45715,427728,59718,9784,Remote,4,HighSchool,3.8,28
I02166,Daniel West,IT,Analyst,IT Analyst,Male,536252,0,461018,55721,19513,Remote,2,Bachelor,2.9,28
I02167,Jon Hebert,IT,Senior Executive,Developer II,Male,1061096,0,943336,78335,39425,Bengaluru,4,Diploma,3.4,27
I02168,Ricky Fisher,IT,Analyst,IT Analyst,Male,529737,0,442996,68552,18189,Mumbai,3,Diploma,4.0,27
R01101,Emma Wilson,R&D,Analyst,Analyst,Female,547299,0,478576,58682,10041,Bengaluru,3,Bachelor,5.4,25
F01258,Ryan Graham,Finance,Analyst,Finance Analyst,Male,600622,0,518218,58246,24158,Bengaluru,3,Diploma,0.0,23
M00946,Robert Gross,Marketing,Senior Executive,Senior Executive,Male,1153320,0,1033109,82969,37242,Bengaluru,3,Bachelor,5.6,29
O01947,Roger Perry,Operations,Associate Partner,Associate Partner,Male,6297701,0,5542881,602936,151884,Hyderabad,3,PhD,23.7,50
S02554,Elizabeth Ramirez,Sales,Manager,Sales Manager,Female,2696051,165612,2130117,344610,55712,Hyderabad,3,Bachelor,20.6,43
S02555,Vincent Rangel,Sales,Assistant Manager,Assistant Manager,Male,1871564,95869,1624483,114385,36827,Bengaluru,3,Bachelor,14.0,38
F01259,Devon Kelly MD,Finance,Assistant Manager,Assistant Manager,Male,1563374,91338,1257766,180357,33913,Hyderabad,2,Master,10.4,29
M00947,Tony Brown,Marketing,Executive,Executive,Male,905628,0,817876,67483,20269,Bengaluru,3,HighSchool,2.1,24
I02169,Dr. Paul Terry,IT,Analyst,Support Analyst,Male,648562,0,532361,94835,21366,Mumbai,3,HighSchool,1.6,27
M00948,Victor Scott,Marketing,Executive,Executive,Male,849474,0,754294,74184,20996,Mumbai,1,Bachelor,2.0,29
C01001,Mark Mueller,Customer Success,Analyst,Analyst,Male,530686,0,437915,74380,18391,Pune,3,Diploma,0.6,26
O01948,Sherry Flores,Operations,Senior Executive,Senior Executive,Female,826143,0,735672,68353,22118,Pune,4,Bachelor,8.9,34
M00949,Brandi Price,Marketing,Analyst,Analyst,Female,545459,0,469699,54390,21370,Remote,3,Bachelor,1.5,21
O01949,John Dodson,Operations,Assistant Manager,Assistant Manager,Male,1550140,0,1329014,164824,56302,Pune,4,Bachelor,9.4,29
H00770,Paul Adams,HR,Analyst,HR Coordinator,Male,482209,0,400225,71822,10162,Delhi,4,Bachelor,0.0,26
C01002,George Caldwell,Customer Success,Analyst,Analyst,Male,639971,0,525472,91989,22510,Bengaluru,2,Bachelor,4.0,22
L00890,Tom Ayers,Legal,Director,Director,Male,5355644,0,4516869,720069,118706,Remote,5,MBA,22.8,49
I02170,Daniel Clayton,IT,Analyst,Support Analyst,Male,632899,0,553314,68408,11177,Delhi,2,Bachelor,2.5,28
O01950,Valerie Smith,Operations,Executive,Executive,Female,823038,0,683886,110679,28473,Mumbai,3,Bachelor,3.1,29
S02556,Geoffrey Key,Sales,Analyst,Sales Associate,Male,421849,0,367792,39517,14540,Kolkata,3,Bachelor,5.5,29
I02171,Tiffany Deleon,IT,Analyst,Support Analyst,Other,671750,67546,521323,63685,19196,Bengaluru,3,Diploma,1.6,28
M00950,Christopher Mcfarland,Marketing,Senior Executive,Senior Executive,Male,781789,0,707067,56915,17807,Kolkata,3,Bachelor,7.9,28
R01102,Kelsey Mann,R&D,Senior Executive,Senior Executive,Female,1176621,0,959937,162848,53836,Bengaluru,4,Bachelor,7.5,33
O01951,John Armstrong,Operations,Analyst,Analyst,Male,634304,0,530635,73221,30448,Bengaluru,5,Bachelor,2.3,21
S02557,Spencer Jimenez,Sales,Manager,Sales Manager,Male,3853565,850365,2542563,316585,144052,Bengaluru,4,Bachelor,16.0,34
I02172,Justin Ritter,IT,Assistant Manager,Assistant Manager,Male,1635123,62211,1380853,111320,80739,Remote,5,Master,13.0,31
O01952,Scott Moss,Operations,Executive,Executive,Male,758784,0,636758,92191,29835,Hyderabad,3,Bachelor,4.8,28
I02173,Jeffery Powell,IT,Analyst,IT Analyst,Male,635606,0,559716,42658,33232,Bengaluru,2,Bachelor,0.0,21
I02174,Timothy Shepherd,IT,Assistant Manager,Assistant Manager,Male,1693217,130011,1381970,106787,74449,Mumbai,3,Master,13.3,32
M00951,Richard Lopez,Marketing,Assistant Manager,Assistant Manager,Male,1654006,0,1402616,191158,60232,Mumbai,4,Bachelor,12.5,34
S02558,Michael Torres,Sales,Analyst,Sales Associate,Male,825922,285014,450637,76488,13783,Mumbai,2,Bachelor,0.0,23
F01260,Martin Townsend,Finance,Executive,Executive,Male,877005,40908,690304,124112,21681,Mumbai,4,Bachelor,6.4,28
C01003,Dr. Dustin Holt,Customer Success,Analyst,Analyst,Male,702220,55257,587987,41873,17103,Mumbai,2,Bachelor,0.0,20
I02175,Tyler Morrison,IT,Analyst,Support Analyst,Other,484976,0,415082,53856,16038,Mumbai,4,Bachelor,0.0,20
F01261,Ashley Kelly,Finance,Analyst,Finance Analyst,Female,560331,0,485362,58605,16364,Mumbai,2,Diploma,2.0,25
H00771,Seth Owens,HR,Director,Director,Male,5523459,0,4917722,366267,239470,Mumbai,5,MBA,22.7,45
H00772,Brenda Henry,HR,Assistant Manager,Assistant Manager,Female,1529236,0,1367937,105337,55962,Mumbai,4,Master,12.9,36
O01953,Donna Cooley,Operations,Assistant Manager,Assistant Manager,Female,1732194,55767,1487214,137922,51291,Bengaluru,1,Bachelor,12.2,37
I02176,Jean Duffy,IT,Analyst,Support Analyst,Other,567867,0,504030,47059,16778,Delhi,3,Bachelor,2.9,22
C01004,Gene Bond,Customer Success,Analyst,Analyst,Male,486779,0,419969,57968,8842,Pune,4,Bachelor,2.1,21
M00952,Rebekah Cooper,Marketing,Analyst,Analyst,Female,568756,0,484861,58037,25858,Pune,4,Bachelor,0.0,27
I02177,Amanda Price,IT,Senior Executive,Developer II,Female,756916,0,638095,90688,28133,Remote,3,Bachelor,9.4,28
S02559,Jeffery Alvarez,Sales,Analyst,Sales Associate,Male,491534,92980,356402,27188,14964,Pune,2,Bachelor,0.0,24
S02560,Mario Thomas,Sales,Analyst,Sales Associate,Male,998778,243115,642554,77581,35528,Bengaluru,2,Diploma,1.7,28
S02561,Meagan Smith,Sales,Analyst,Sales Associate,Female,727013,204480,445822,53876,22835,Hyderabad,4,Diploma,0.6,20
F01262,Cindy Horn,Finance,Manager,Manager,Female,2988460,0,2429395,420555,138510,Bengaluru,3,Master,18.4,41
S02562,Omar Smith,Sales,Senior Executive,Senior Executive,Male,1272771,0,1064148,172007,36616,Bengaluru,3,HighSchool,7.8,32
I02178,Patricia Evans,IT,Analyst,Support Analyst,Female,579580,0,485470,66396,27714,Bengaluru,2,Bachelor,0.4,24
M00953,William Andrews,Marketing,Assistant Manager,Assistant Manager,Male,1404133,0,1250096,109078,44959,Pune,2,Bachelor,12.6,33
I02179,Norma Ramirez,IT,Assistant Manager,Assistant Manager,Female,1602320,0,1373937,183071,45312,Remote,3,Master,13.0,31
C01005,Kristen Davis,Customer Success,Analyst,Analyst,Female,621349,0,506137,88573,26639,Bengaluru,5,Bachelor,0.0,21
M00954,Kenneth Gomez,Marketing,Analyst,Analyst,Male,541710,0,477887,36079,27744,Remote,3,Bachelor,0.4,22
I02180,Autumn Newman,IT,Assistant Manager,Assistant Manager,Female,1715372,0,1472317,177652,65403,Delhi,5,Bachelor,14.2,39
M00955,Ryan Fisher,Marketing,Executive,Executive,Male,894928,0,771999,104988,17941,Bengaluru,3,Bachelor,7.3,31
M00956,Danielle Ritter,Marketing,Manager,Manager,Female,3037811,191050,2409162,333691,103908,Bengaluru,2,Bachelor,15.1,42
O01954,Juan Holder,Operations,Analyst,Analyst,Male,497860,0,425095,49755,23010,Other City,5,Bachelor,0.0,24
I02181,Dennis Melendez,IT,Executive,Software Engineer I,Male,615258,22325,502625,65006,25302,Hyderabad,4,Diploma,2.9,25
F01263,Brendan Miller,Finance,Analyst,Finance Analyst,Male,712550,71870,564627,44004,32049,Bengaluru,1,Bachelor,0.0,27
R01103,Rhonda Mckenzie,R&D,Senior Executive,Senior Executive,Female,819340,0,736901,57398,25041,Remote,5,Bachelor,11.2,30
H00773,Susan Jarvis,HR,Associate Partner,Associate Partner,Female,8106618,0,6645632,1127100,333886,Pune,3,Master,26.2,48
S02563,Lindsey Cruz MD,Sales,Executive,Executive,Female,1367544,503492,721135,115635,27282,Delhi,4,Diploma,4.8,25
M00957,Lauren Moore,Marketing,Analyst,Analyst,Female,583544,55284,480332,36876,11052,Hyderabad,2,Bachelor,0.9,27
O01955,Timothy Wilcox,Operations,Executive,Executive,Male,872553,0,742394,108342,21817,Mumbai,3,Bachelor,3.6,26
F01264,Daniel Olson,Finance,Manager,Manager,Male,2436829,113394,1890923,333429,99083,Mumbai,2,Bachelor,16.8,43
M00958,Megan Mcclure,Marketing,Assistant Manager,Assistant Manager,Female,1429259,32954,1209666,137742,48897,Pune,2,Bachelor,9.2,29
O01956,Caitlin Mason,Operations,Analyst,Analyst,Female,569883,0,485402,57592,26889,Mumbai,1,Bachelor,1.3,25
C01006,Kara Mendoza,Customer Success,Director,Director,Female,5735708,0,4845018,786270,104420,Hyderabad,4,PhD,27.6,53
M00959,Joshua Strickland,Marketing,Senior Executive,Senior Executive,Male,880006,0,751752,95578,32676,Pune,5,Diploma,10.7,30
F01265,Dana Velasquez,Finance,Analyst,Finance Analyst,Female,479717,0,399594,65955,14168,Remote,2,Bachelor,0.0,24
S02564,Shane Wells,Sales,Senior Executive,Senior Executive,Male,1151121,177236,853835,75296,44754,Bengaluru,5,Bachelor,9.8,32
C01007,Rebecca Cowan,Customer Success,Executive,Executive,Female,528095,0,450155,56484,21456,Hyderabad,5,Bachelor,3.6,26
L00891,Robin Morales,Legal,Assistant Manager,Assistant Manager,Female,1668533,155642,1255652,206929,50310,Pune,4,Master,10.4,37
S02565,Tiffany Rivera,Sales,Executive,Executive,Female,1219255,453621,652552,98331,14751,Mumbai,4,HighSchool,6.0,33
O01957,Jessica Williamson,Operations,Manager,Manager,Female,2448141,0,2216875,178540,52726,Hyderabad,3,MBA,15.6,40
I02182,Scott Pena,IT,Assistant Manager,Assistant Manager,Male,1554029,0,1347373,138886,67770,Hyderabad,3,Bachelor,11.9,32
M00960,Raymond Dixon,Marketing,Senior Executive,Senior Executive,Male,1172800,30473,1019142,78543,44642,Bengaluru,3,HighSchool,8.7,32
M00961,Briana Finley,Marketing,Analyst,Analyst,Female,538029,0,448375,79674,9980,Delhi,2,Bachelor,0.9,25
S02566,Philip Freeman,Sales,Director,Director,Male,8467006,2698070,4764161,743012,261763,Mumbai,5,PhD,21.0,39
R01104,Nicholas Hobbs,R&D,Senior Executive,Senior Executive,Male,1148393,0,1012103,105955,30335,Mumbai,3,Bachelor,9.0,27
S02567,Sandra Valencia,Sales,Senior Manager,Senior Manager,Female,4554540,525606,3376922,453093,198919,Bengaluru,2,Master,18.2,45
C01008,Christopher Rose,Customer Success,Analyst,Analyst,Male,532487,0,452095,61560,18832,Delhi,2,Bachelor,0.0,27
O01958,Carol Freeman,Operations,Associate Partner,Associate Partner,Female,7204932,0,6142301,907744,154887,Hyderabad,4,MBA,22.2,47
I02183,Rachel Reyes,IT,Assistant Manager,Assistant Manager,Female,1916199,0,1629326,234296,52577,Bengaluru,2,Master,10.2,36
S02568,Anthony Smith,Sales,Senior Manager,Senior Manager,Male,6020671,1662410,3623094,569636,165531,Bengaluru,5,Bachelor,18.9,42
S02569,Shane Mueller,Sales,Analyst,Sales Associate,Other,546444,0,453478,70291,22675,Delhi,2,Bachelor,5.7,32
H00774,Sharon Krueger,HR,Executive,Executive,Female,978783,0,811473,140722,26588,Bengaluru,2,Bachelor,3.0,26
F01266,Clayton Curry,Finance,Analyst,Finance Analyst,Male,416036,0,366621,37666,11749,Other City,5,Bachelor,0.0,20
S02570,Evan Robinson,Sales,Analyst,Sales Associate,Male,671415,147351,445856,69014,9194,Delhi,2,Bachelor,0.9,25
S02571,Amber Smith,Sales,Analyst,Sales Associate,Female,588029,0,520768,55100,12161,Delhi,4,Bachelor,0.0,25
S02572,Billy Huang,Sales,Director,Director,Male,7624400,2199953,4727992,497047,199408,Pune,3,Master,21.4,40
M00962,Brian Jones,Marketing,Senior Executive,Senior Executive,Male,969150,61161,766788,99218,41983,Pune,2,Bachelor,7.8,30
M00963,Regina Wright,Marketing,Executive,Executive,Female,755711,0,649659,82213,23839,Mumbai,3,Bachelor,3.9,24
S02573,Joyce Mcneil,Sales,Director,Director,Female,5308208,0,4355171,780387,172650,Pune,3,Master,21.6,42
F01267,Holly Rice,Finance,Assistant Manager,Assistant Manager,Female,1755824,0,1439817,254855,61152,Bengaluru,3,MBA,10.9,34
S02574,Lisa Walker,Sales,Senior Manager,Senior Manager,Female,3728544,511551,2832913,299025,85055,Remote,4,Bachelor,15.0,33
R01105,Amanda Aguilar,R&D,Senior Manager,Senior Manager,Female,4418795,470631,3410229,372941,164994,Mumbai,4,Bachelor,17.8,39
R01106,Stephanie Stanley,R&D,Assistant Manager,Assistant Manager,Female,1537903,80021,1224147,183486,50249,Bengaluru,2,MBA,10.2,29
M00964,Brian Morris,Marketing,Analyst,Analyst,Other,445412,0,402147,30217,13048,Other City,3,Bachelor,5.5,32
R01107,Jennifer Bridges,R&D,Associate Partner,Associate Partner,Female,7154524,0,6127625,693312,333587,Delhi,2,Master,25.7,49
C01009,Anna Robinson,Customer Success,Executive,Executive,Female,632876,0,555481,50668,26727,Mumbai,2,Bachelor,3.8,22
C01010,Anthony Terry,Customer Success,Senior Executive,Senior Executive,Male,893007,0,782279,75164,35564,Pune,3,Bachelor,8.0,26
F01268,Matthew Murray,Finance,Manager,Manager,Male,2011776,0,1767914,195730,48132,Remote,1,Master,17.6,39
I02184,Anna Tapia,IT,Analyst,IT Analyst,Female,573016,0,474520,72635,25861,Delhi,3,Bachelor,1.0,27
I02185,Tiffany Pham,IT,Senior Executive,Developer II,Female,1042821,80917,833125,101587,27192,Remote,3,Bachelor,4.5,25
I02186,Mrs. Terri Thornton DDS,IT,Executive,Developer I,Female,646430,0,544748,79972,21710,Pune,5,Bachelor,8.0,26
H00775,Dr. Christy Lewis DVM,HR,Analyst,HR Coordinator,Female,456232,0,379790,65829,10613,Remote,2,Diploma,0.0,26
S02575,Mark Williams,Sales,Analyst,Sales Associate,Male,521910,88980,367240,52984,12706,Kolkata,3,Bachelor,1.4,22
I02187,Shelly Davis,IT,Manager,Engineering Manager,Female,2355017,0,2013122,255822,86073,Remote,2,Bachelor,14.1,35
O01959,Dylan Jackson,Operations,Analyst,Analyst,Male,512893,0,454626,37931,20336,Mumbai,2,Bachelor,0.0,25
I02188,Samantha Petty,IT,Manager,Engineering Manager,Female,2886870,265233,2165685,377034,78918,Bengaluru,3,Master,11.7,33
F01269,Christopher Grimes,Finance,Senior Executive,Senior Executive,Male,1280618,0,1062377,158703,59538,Bengaluru,5,Diploma,2.3,21
R01108,Michael Green,R&D,Senior Executive,Senior Executive,Male,1036733,0,910512,81530,44691,Bengaluru,4,Bachelor,7.0,30
M00965,Jason Clark MD,Marketing,Manager,Manager,Male,2726564,0,2317669,312566,96329,Bengaluru,2,Master,15.7,34
H00776,Michael Simmons,HR,Executive,Executive,Male,788172,0,693078,56948,38146,Bengaluru,4,Diploma,4.7,28
F01270,Carolyn Santos,Finance,Executive,Executive,Female,822852,0,679088,108223,35541,Bengaluru,2,HighSchool,5.0,23
O01960,Vanessa Nelson,Operations,Analyst,Analyst,Female,436662,0,392460,31519,12683,Hyderabad,5,HighSchool,5.0,23
S02576,Mindy Davenport,Sales,Senior Executive,Senior Executive,Female,887672,0,750465,119169,18038,Hyderabad,1,Bachelor,8.1,28
R01109,Angela Greer,R&D,Senior Executive,Senior Executive,Female,1136902,0,986582,110045,40275,Mumbai,2,Bachelor,11.2,38
I02189,Andre Hartman,IT,Analyst,Support Analyst,Male,569606,0,478668,64289,26649,Bengaluru,4,Bachelor,0.0,24
S02577,Gerald Miller,Sales,Senior Executive,Senior Executive,Male,868675,0,718159,124846,25670,Delhi,5,Bachelor,6.6,26
M00966,David Jones,Marketing,Executive,Executive,Male,753595,0,640628,99237,13730,Remote,2,Bachelor,4.7,31
S02578,Tony Carr,Sales,Assistant Manager,Assistant Manager,Male,2543912,986374,1355466,152421,49651,Remote,2,Master,12.4,37
O01961,Tonya Hess,Operations,Senior Executive,Senior Executive,Female,1092606,0,930834,110853,50919,Mumbai,3,Diploma,7.5,27
S02579,Ronald Hernandez,Sales,Senior Manager,Senior Manager,Male,5244024,1710410,2953148,406811,173655,Remote,3,Bachelor,17.7,41
S02580,Phyllis Lindsey,Sales,Executive,Executive,Female,781818,158701,535508,57031,30578,Pune,1,Bachelor,4.4,24
S02581,Donald Mcintosh,Sales,Manager,Sales Manager,Male,2056901,153177,1569863,268974,64887,Kolkata,2,Master,15.4,41
S02582,Yesenia Lawson,Sales,Senior Executive,Senior Executive,Female,1537574,413992,976086,113357,34139,Remote,1,Bachelor,9.1,31
H00777,Sarah Scott,HR,Senior Executive,Senior Executive,Female,1146940,0,1028997,85909,32034,Mumbai,2,Bachelor,9.1,28
C01011,Stephanie Bennett,Customer Success,Executive,Executive,Female,876144,0,725308,126442,24394,Mumbai,3,Bachelor,7.9,29
O01962,Hannah Monroe,Operations,Executive,Executive,Female,749381,0,647115,64279,37987,Pune,4,HighSchool,4.3,24
R01110,Eric Hancock,R&D,Senior Manager,Senior Manager,Male,2966475,0,2495360,418145,52970,Kolkata,3,MBA,16.1,38
I02190,James Mcdowell,IT,Analyst,IT Analyst,Male,424267,0,356071,60415,7781,Bengaluru,3,Bachelor,1.5,22
I02191,Melissa Perry,IT,Analyst,IT Analyst,Female,579255,3298,508605,56946,10406,Pune,4,Diploma,1.5,25
S02583,Nicholas Vasquez,Sales,Manager,Sales Manager,Male,2097886,0,1796806,214113,86967,Mumbai,3,Bachelor,14.0,39
H00778,Sheryl Rodgers,HR,Senior Executive,Senior Executive,Female,1138205,0,941399,151801,45005,Mumbai,2,HighSchool,13.0,31
O01963,Richard Rodriguez,Operations,Analyst,Analyst,Male,512430,0,442185,54822,15423,Bengaluru,3,Diploma,2.1,29
F01271,Kristina Wilcox,Finance,Executive,Executive,Female,656098,15276,540151,70092,30579,Hyderabad,3,Bachelor,8.8,27
C01012,Amy Oconnell,Customer Success,Senior Executive,Senior Executive,Female,1219227,0,1021376,151404,46447,Pune,4,Diploma,12.9,32
F01272,Angela Porter,Finance,Senior Executive,Senior Executive,Female,1102212,0,947337,117071,37804,Remote,2,Bachelor,6.8,31
H00779,Gary Lozano,HR,Manager,Manager,Male,2436463,0,2128377,250923,57163,Bengaluru,2,Bachelor,19.2,44
L00892,Christopher Vasquez,Legal,Executive,Executive,Male,913902,0,758164,133693,22045,Delhi,3,Bachelor,2.7,24
